"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C7-7.8-003","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.8","SP-C7-7.8-af6e1e44","Recovery prompt: Continue or Discard.","","Recovery prompt: Continue or Discard.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","Documentation",""
"C7-7.8-004","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.8","SP-C7-7.8-e102a5b3","Last saved indicator should be visible.","","Last saved indicator should be visible.","Explicit Should","Strong Recommendation","atomic","","Manual Reviewed — Confirmed","§7.8 strong recommendation.","gate-a.2-semantic-engine","Yes","Draft Governance / Shared UX","","UI / Runtime",""
"C7-7.9-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-2a7cc9c6","Draft registry required per document family.","","Draft registry required per document family.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§7.9 draft/document protection requirement.","gate-a.2-semantic-engine","Yes","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.9-002","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-c0972026","Default retention 30 days.","","Default retention 30 days.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","Documentation",""
"C7-7.9-003","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-4dc787a9","Expiration policy (delete, archive, expired state) shall be defined by platform policy.","","Expiration policy (delete, archive, expired state) shall be defined by platform policy.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§7.9 draft/document protection requirement.","gate-a.2-semantic-engine","Yes","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.10-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.10","SP-C7-7.10-e80c1548","Applies to: route navigation, browser refresh, browser/tab close, back navigation, session expiration with unsaved changes.","","Applies to: route navigation, browser refresh, browser/tab close, back navigation, session expiration with unsaved changes.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","Documentation",""
"C7-7.10-002","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.10","SP-C7-7.10-e062c583","Successful Save Draft or Submit returns to clean state.","","Successful Save Draft or Submit returns to clean state.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","Documentation",""
"C7-7.11-001","22","21","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.11","SP-C7-7.11-11180725","Upon successful creation of the first Server Draft, the System Document Number becomes permanently reserved per Chapter 9.","","Upon successful creation of the first Server Draft, the System Document Number becomes permanently reserved per Chapter 9.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§7.11 draft/document protection requirement.","gate-a.2-semantic-engine","Yes","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.12-001","22","22","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.12","SP-C7-7.12-4a1ebd38","Not supported — cloud ERP.","","Not supported — cloud ERP.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","Documentation",""
"C7-7.13-001","22","22","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.13","SP-C7-7.13-020d3ac8","Storage technology, sync intervals, local cache design.","","Storage technology, sync intervals, local cache design.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§7.13 out-of-scope section.","gate-a.2-semantic-engine","No","Draft Governance / Shared UX","","N/A",""
"C8-8.1-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.1","SP-C8-8.1-95a739e5","Prevent silent overwrites when multiple users affect the same document.","","Prevent silent overwrites when multiple users affect the same document.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Concurrency / Backend","","Documentation",""
"C8-8.2-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.2","SP-C8-8.2-bfd28605","Every editable document shall maintain a Concurrency Version for conflict detection.","","Every editable document shall maintain a Concurrency Version for conflict detection.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.2-002","23","23","23","Part I — Governance Constitution","8","Concurrency","8.2","SP-C8-8.2-e43c191f","The Constitution does not mandate a specific technical mechanism.","","The Constitution does not mandate a specific technical mechanism.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Concurrency / Backend","","Documentation",""
"C8-8.3-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.3","SP-C8-8.3-5f2aa4c9","Concurrency applies to the entire governed document, not isolated fields only.","","Concurrency applies to the entire governed document, not isolated fields only.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.3 concurrency requirement.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.4-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.4","SP-C8-8.4-91383d35","Concurrent edits must be detected.","","Concurrent edits must be detected.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.4 normative rule/principle.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.4-002","23","23","23","Part I — Governance Constitution","8","Concurrency","8.4","SP-C8-8.4-d703bf56","Last write wins is prohibited.","","Last write wins is prohibited.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.4 normative rule/principle.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.4-003","23","23","23","Part I — Governance Constitution","8","Concurrency","8.4","SP-C8-8.4-43ceb5e7","Conflicting operation shall be rejected; user shall reload latest version.","","Conflicting operation shall be rejected; user shall reload latest version.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.4 normative rule/principle.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.5-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.5","SP-C8-8.5-f9f1c953","Document is read-only except via Return workflow.","","Document is read-only except via Return workflow.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.5 concurrency requirement.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.6-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.6","SP-C8-8.6-6c78514c","Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.","","Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.7-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.7","SP-C8-8.7-84623d2b","Posting must not execute except on the latest valid document version after concurrency verification.","","Posting must not execute except on the latest valid document version after concurrency verification.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.8-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.8","SP-C8-8.8-0e636c08","Reject conflicting update; do not overwrite another user's changes; require reload before retry.","","Reject conflicting update; do not overwrite another user's changes; require reload before retry.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§8.8 concurrency requirement.","gate-a.2-semantic-engine","Yes","Concurrency / Backend","","Code / Runtime / UI",""
