fresh_id,chapter,section,requirement_text,category,implementation_target,verification_type,status,severity,frontend_evidence,backend_evidence,database_evidence,runtime_evidence,governance_evidence,tenant_scope_tested,limitations,finding_id,recommended_next_action
C8-8.2-002,8,8.2,The Constitution does not mandate a specific technical mechanism.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C8-8.3-001,8,8.3,"Concurrency applies to the entire governed document, not isolated fields only.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/concurrency.service.js:57-57 [concurrencyVersion] sha256=A73D8C5213F64D50… — Required symbol `concurrencyVersion` present | OSE-backend/src/platform/concurrency.service.js:11-11 [Conflict] sha256=A73D8C5213F64D50… — Required symbol `Conflict` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.5-001,8,8.5,Document is read-only except via Return workflow.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/controllers/accAdvancedPolicy.controller.js:9-11 [except] sha256=107BBAB0A8D9F25A… — Keyword `except` from clause | OSE-backend/src/controllers/accAdvancedPolicy.controller.js:10-12 [except] sha256=107BBAB0A8D9F25A… — Keyword `except` from clause | OSE-backend/src/controllers/accAdvancedPolicy.controller.js:11-13 [except] sha256=107BBAB0A8D9F25A… — Keyword `except` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.6-001,8,8.6,"Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/workflow-step-permissions.js:37-39 [draft] sha256=BDBA8EA1061EC7A8… — Keyword `draft` from clause | OSE-backend/src/acc-authority/workflow-step-permissions.js:65-67 [draft] sha256=BDBA8EA1061EC7A8… — Keyword `draft` from clause | OSE-backend/src/constants/governed-movement.constants.js:17-19 [draft] sha256=A5995B3AA9290D0F… — Keyword `draft` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.7-001,8,8.7,Posting must not execute except on the latest valid document version after concurrency verification.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/concurrency.service.js:57-57 [concurrencyVersion] sha256=A73D8C5213F64D50… — Required symbol `concurrencyVersion` present | OSE-backend/src/platform/concurrency.service.js:11-11 [Conflict] sha256=A73D8C5213F64D50… — Required symbol `Conflict` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.8-001,8,8.8,Reject conflicting update,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/constants/governed-movement.constants.js:17-19 [reject] sha256=A5995B3AA9290D0F… — Keyword `reject` from clause | OSE-backend/src/constants/grnStatus.js:2-4 [reject] sha256=29A7B8A311E7456E… — Keyword `reject` from clause | OSE-backend/src/controllers/breakage.controller.js:191-193 [reject] sha256=033635D0463754CB… — Keyword `reject` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.8-002,8,8.8,do not overwrite another user's changes,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/services/item.service.js:786-788 [overwrite] sha256=BE0E80A7F00664DF… — Keyword `overwrite` from clause | OSE-backend/src/services/posting.service.js:244-246 [overwrite] sha256=63D10DA47B217C0E… — Keyword `overwrite` from clause | OSE-backend/src/services/storage/storage.interface.js:21-23 [overwrite] sha256=F2BDFA6CB307832F… — Keyword `overwrite` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.8-003,8,8.8,require reload before retry.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/base-role-permissions.js:7-9 [require] sha256=6F8EB68A4ED527B7… — Keyword `require` from clause | OSE-backend/src/acc-authority/runtime-permission-matrix.js:7-9 [require] sha256=AC2A797FE43BF0BA… — Keyword `require` from clause | OSE-backend/src/acc-authority/runtime-permission-matrix.js:8-10 [require] sha256=AC2A797FE43BF0BA… — Keyword `require` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.8-004,8,8.8,The platform shall reject conflicting updates using the platform's concurrency mechanism (implementation: Architecture Guide).,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/concurrency.service.js:57-57 [concurrencyVersion] sha256=A73D8C5213F64D50… — Required symbol `concurrencyVersion` present | OSE-backend/src/platform/concurrency.service.js:11-11 [Conflict] sha256=A73D8C5213F64D50… — Required symbol `Conflict` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.9-001,8,8.9,Draft ownership and draft locking — Chapter 7.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C8-8.9-002,8,8.9,Conflict detection during operations — this chapter.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C8-8.10-001,8,8.10,Concurrency conflicts shall be recorded in audit when appropriate.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/concurrency.service.js:57-57 [concurrencyVersion] sha256=A73D8C5213F64D50… — Required symbol `concurrencyVersion` present | OSE-backend/src/platform/concurrency.service.js:11-11 [Conflict] sha256=A73D8C5213F64D50… — Required symbol `Conflict` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C8-8.11-001,8,8.11,"Specific HTTP codes, database locking mechanisms.",Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C9-9.1-001,9,9.1,One auditable numbering policy for all document types.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C9-9.2-001,9,9.2,Assigned by the platform only,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C9-9.2-002,9,9.2,users must not enter or edit.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/base-role-permissions.js:34-36 [users] sha256=6F8EB68A4ED527B7… — Keyword `users` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:80-82 [users] sha256=6F8EB68A4ED527B7… — Keyword `users` from clause | OSE-backend/src/acc-authority/catalog.constitution.js:39-41 [users] sha256=88A18C81F472DDF3… — Keyword `users` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C9-9.2-003,9,9.2,Assigned at first Server Draft Save (Chapter 7.11).,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C9-9.2-004,9,9.2,Format: `{Type Prefix}-{Year}-{Sequence}` (e.g. GRN-2026-00001).,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C9-9.2-005,9,9.2,External references (e.g. supplier invoice number) are separate fields.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C9-9.3-001,9,9.3,Uniqueness — unique within governed numbering scope.,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/services/grn.service.js:89-91 [uniqueness] sha256=2480405F4B0BAF57… — Keyword `uniqueness` from clause | OSE-backend/src/services/item.service.js:371-373 [uniqueness] sha256=BE0E80A7F00664DF… — Keyword `uniqueness` from clause | OSE-backend/src/services/superAdmin.service.js:691-693 [uniqueness] sha256=11D2555AF4F21574… — Keyword `uniqueness` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-002,9,9.3,"Reservation — upon first Server Draft, number permanently reserved.",Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/services/docNumbering.service.js:36-36 [generateDocNumber] sha256=7178C47F4C9CCCF3… — Required symbol `generateDocNumber` present; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-003,9,9.3,Deleted drafts — number never released or recycled.,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/platform/draftGovernance.service.js:106-106 [assertDraftEditable] sha256=13CD0E2AABF0DB80… — Required symbol `assertDraftEditable` present; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-004,9,9.3,Gap policy — gaps acceptable,Governance Definition,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C9-9.3-005,9,9.3,"Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.",Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/controllers/breakage.controller.js:117-119 [unified] sha256=033635D0463754CB… — Keyword `unified` from clause | OSE-backend/src/platform/timeline/approvalTimeline.builder.js:4-6 [unified] sha256=E0504A18A0F2F6BA… — Keyword `unified` from clause | OSE-backend/src/platform/timeline/getPassTimeline.builder.js:353-355 [unified] sha256=807EA24E27476CCC… — Keyword `unified` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-006,9,9.3,Prefix governance — prefixes governed centrally,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/docs/schemas.js:15-17 [prefix] sha256=647866494269FA07… — Keyword `prefix` from clause | OSE-backend/src/engines/acc-role.service.js:64-66 [prefix] sha256=6DAC0D2F3D0F6064… — Keyword `prefix` from clause | OSE-backend/src/engines/acc-role.service.js:66-68 [prefix] sha256=6DAC0D2F3D0F6064… — Keyword `prefix` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-007,9,9.3,Failed allocation — gaps from failed/rolled-back operations acceptable.,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C9-9.3-008,9,9.3,"Immutability — once assigned, number immutable for entire lifecycle.",Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/platform/attachmentGovernance.service.js:3-5 [immutability] sha256=AF3E8F84FF9DDC42… — Keyword `immutability` from clause | OSE-backend/src/services/periodGuard.service.js:8-10 [immutability] sha256=04226A947A8B0143… — Keyword `immutability` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-009,9,9.3,Audit — allocation traceable through platform audit mechanisms.,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/acc-authority/base-role-permissions.js:35-37 [audit] sha256=6F8EB68A4ED527B7… — Keyword `audit` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:79-81 [audit] sha256=6F8EB68A4ED527B7… — Keyword `audit` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:84-86 [audit] sha256=6F8EB68A4ED527B7… — Keyword `audit` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C9-9.3-010,9,9.3,Manual override — prohibited.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/constants/governed-movement.constants.js:14-16 [manual] sha256=A5995B3AA9290D0F… — Keyword `manual` from clause | OSE-backend/src/engines/scope-context.service.js:130-132 [manual] sha256=88EFCD1042755678… — Keyword `manual` from clause | OSE-backend/src/engines/scope-context.service.js:132-134 [manual] sha256=88EFCD1042755678… — Keyword `manual` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C9-9.3-011,9,9.3,Annual reset — per prefix per year (or fiscal year per platform policy).,Governance Definition,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
