"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C6-6.5-008","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6-6.5-bullet-1c23ce4c","modules shall not implement independent period logic.","","modules shall not implement independent period logic.","Explicit Shall","Product Enforceable Requirement","span_member","Bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6-6.5-009","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6-6.5-fbabab4a","Assigned Posting Period is immutable after Posting.","","Assigned Posting Period is immutable after Posting.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-001","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-942702c4","Period Close is a governed business process, not a simple validation failure.","","Period Close is a governed business process, not a simple validation failure.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-002","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-db043de2","Validation phase: centralized validation with progress indication when Close Period is initiated.","","Validation phase: centralized validation with progress indication when Close Period is initiated.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-003","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-c2d0d612","Resolution workspace when blocking conditions exist:","","Resolution workspace when blocking conditions exist:","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-004","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-bullet-ae02aed5","Tab 1 — Close Validation: draft documents, pending workflow, approved-not-posted, validation failures, integrity issues","","Tab 1 — Close Validation: draft documents, pending workflow, approved-not-posted, validation failures, integrity issues","Descriptive","Descriptive Context","span_member","Bullet semicolon — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-005","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-fb7876b2","Tab 2 — Closed Periods: history (period, closed by, closed at, notes, audit).","","Tab 2 — Closed Periods: history (period, closed by, closed at, notes, audit).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.6-006","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-4c5ffc37","Principle: The platform shall provide governed period-close resolution whenever blocking conditions exist, rather than merely rejecting the request.","","Principle: The platform shall provide governed period-close resolution whenever blocking conditions exist, rather than merely rejecting the request.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6-6.6-007","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6-6.6-9f4052f1","Integrates with Draft Governance (Chapter 7).","","Integrates with Draft Governance (Chapter 7).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.7-001","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6-6.7-55f8cfac","Prevent invalid Posting Dates proactively where possible.","","Prevent invalid Posting Dates proactively where possible.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.8-001","20","19","20","Part I — Governance Constitution","6","Period Management","6.8","SP-C6-6.8-3ce791f1","Governed by separate financial governance policy — intentionally deferred from this Constitution.","","Governed by separate financial governance policy — intentionally deferred from this Constitution.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","Documentation",""
"C6-6.9-001","20","20","20","Part I — Governance Constitution","6","Period Management","6.9","SP-C6-6.9-655427ec","Fiscal calendar configuration, accounting policies, year-end financial closing, financial reopening policies.","","Fiscal calendar configuration, accounting policies, year-end financial closing, financial reopening policies.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Period Management / Backend","","N/A",""
"C7-7.1-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.1","SP-C7-7.1-f1717755","These must remain separate policies.","","These must remain separate policies.","Explicit Must","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.2-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.2","SP-C7-7.2-0a25ebd6","Every operational document shall begin as a server-recognized draft unless Workflow Contracts define otherwise.","","Every operational document shall begin as a server-recognized draft unless Workflow Contracts define otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.3-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.3","SP-C7-7.3-ae236159","Temporary buffer (not official draft) → Server draft → Workflow document after Submit.","","Temporary buffer (not official draft) → Server draft → Workflow document after Submit.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.4-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.4","SP-C7-7.4-semi-3444ec48","The platform shall define: draft owner","","The platform shall define: draft owner","Explicit Shall","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.4-002","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.4","SP-C7-7.4-semi-3444ec48","access rights","","access rights","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.4-003","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.4","SP-C7-7.4-semi-3444ec48","ownership transfer (if permitted)","","ownership transfer (if permitted)","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.4-004","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.4","SP-C7-7.4-semi-3444ec48","handling of drafts for inactive or departed users.","","handling of drafts for inactive or departed users.","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.5-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.5","SP-C7-7.5-6d78ec40","Rules for opening the same draft from multiple sessions or devices shall align with Chapter 8 (Concurrency).","","Rules for opening the same draft from multiple sessions or devices shall align with Chapter 8 (Concurrency).","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
