"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C6A-6.5-007","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-007-080517a9","Document Date represents the business event date. Document Date does not determine financial or inventory period attribution. Posting Date determines official effect.","","Document Date represents the business event date. Document Date does not determine financial or inventory period attribution. Posting Date determines official effect.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.5-008","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-008-ebb1e62c","Document Date and Posting Date are independent and must never be treated as interchangeable.","","Document Date and Posting Date are independent and must never be treated as interchangeable.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.5-009","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-009-00398c2e","At posting commit, each affected document shall permanently record Posting Date and Assigned Posting Period (YYYY-MM derived from Posting Date).","","At posting commit, each affected document shall permanently record Posting Date and Assigned Posting Period (YYYY-MM derived from Posting Date).","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5,D6.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.5-010","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-010-4aea5ba0","Assigned Posting Period shall be immutable after posting.","","Assigned Posting Period shall be immutable after posting.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.5-011","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-011-6746278a","Posting Date restrictions apply to Posting Date only, not Document Date.","","Posting Date restrictions apply to Posting Date only, not Document Date.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.5-012","19","19","19","Part I — Governance Constitution","6","Period Management","6.5","SP-C6A-6.5-012-475e5db1","The platform shall prevent invalid Posting Dates proactively in the user interface wherever date selection is offered.","","The platform shall prevent invalid Posting Dates proactively in the user interface wherever date selection is offered.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.6-001","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6A-6.6-001-0e1c3cc3","Every Inventory Ledger entry shall contain directly postingDate and assignedPostingPeriod.","","Every Inventory Ledger entry shall contain directly postingDate and assignedPostingPeriod.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D6.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.6-002","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6A-6.6-002-16cbea6c","createdAt shall represent system record creation time only.","","createdAt shall represent system record creation time only.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D6.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.6-003","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6A-6.6-003-8f472806","Use of createdAt to determine financial month, inventory period, report period boundaries, snapshot reconstruction, or reconciliation period attribution is prohibited.","","Use of createdAt to determine financial month, inventory period, report period boundaries, snapshot reconstruction, or reconciliation period attribution is prohibited.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D6.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.6-004","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6A-6.6-004-a3fc32a3","Reports, Closing Snapshots, reconciliation, and period-scoped analytics shall use Posting Date and Assigned Posting Period.","","Reports, Closing Snapshots, reconciliation, and period-scoped analytics shall use Posting Date and Assigned Posting Period.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D6,D4.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.6-005","19","19","19","Part I — Governance Constitution","6","Period Management","6.6","SP-C6A-6.6-005-79f36672","Ledger entries shall receive Posting Date and Assigned Posting Period at creation, consistent with the posting source document or posting operation.","","Ledger entries shall receive Posting Date and Assigned Posting Period at creation, consistent with the posting source document or posting operation.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D6.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.7-001","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6A-6.7-001-adc3207c","Period validation shall be centralized in one Central Period Guard service layer.","","Period validation shall be centralized in one Central Period Guard service layer.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.7-002","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6A-6.7-002-7f5b722d","All modules that post to inventory or ledger shall invoke the Central Period Guard. Independent period logic within individual modules is prohibited.","","All modules that post to inventory or ledger shall invoke the Central Period Guard. Independent period logic within individual modules is prohibited.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.7-003","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6A-6.7-003-4bbdea0d","The Central Period Guard shall enforce Period Registry state, Posting Date rules, prohibition of posting into CLOSED periods, prohibition of future Posting Dates, and Assigned Posting Period derivation and immutability after posting.","","The Central Period Guard shall enforce Period Registry state, Posting Date rules, prohibition of posting into CLOSED periods, prohibition of future Posting Dates, and Assigned Posting Period derivation and immutability after posting.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5,D11.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.7-004","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6A-6.7-004-8543a555","Posting shall be permitted only when the Assigned Posting Period corresponds to a registry period in OPEN state (including periods reopened per §6.10).","","Posting shall be permitted only when the Assigned Posting Period corresponds to a registry period in OPEN state (including periods reopened per §6.10).","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5,D11.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.7-005","19","19","19","Part I — Governance Constitution","6","Period Management","6.7","SP-C6A-6.7-005-047f7224","All current and future posting entry points shall register with the governed posting engine and shall not bypass the Central Period Guard.","","All current and future posting entry points shall register with the governed posting engine and shall not bypass the Central Period Guard.","Explicit Shall","Product Enforceable Requirement","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D5.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","Yes","Multiple","Period Management / Backend","","Code / Runtime / UI",""
"C6A-6.8-001","19","19","19","Part I — Governance Constitution","6","Period Management","6.8","SP-C6A-6.8-001-9cadbd1a","Period Close is a governed business process, not a mere validation failure response.","","Period Close is a governed business process, not a mere validation failure response.","Descriptive","Descriptive Context","atomic","","Constitutionally Approved","CONSTITUTIONALLY APPROVED — IMPLEMENTATION PENDING — NOT YET VERIFIED Decision: D7.","Chapter 6 D1–D12 Amendment (Amr 2026-07-05)","No","N/A","Period Management / Backend","","Documentation",""
