"fresh_id","chapter","section","requirement_text","category","implementation_target","verification_type","status","severity","frontend_evidence","backend_evidence","database_evidence","runtime_evidence","governance_evidence","tenant_scope_tested","limitations","finding_id","recommended_next_action"
"C8-8.6-001","8","8.6","Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.7-001","8","8.7","Posting must not execute except on the latest valid document version after concurrency verification.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.8-001","8","8.8","Reject conflicting update","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.8-002","8","8.8","do not overwrite another user's changes","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.8-003","8","8.8","require reload before retry.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.8-004","8","8.8","The platform shall reject conflicting updates using the platform's concurrency mechanism (implementation: Architecture Guide).","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.9-001","8","8.9","Draft ownership and draft locking — Chapter 7.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C8-8.9-002","8","8.9","Conflict detection during operations — this chapter.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C8-8.10-001","8","8.10","Concurrency conflicts shall be recorded in audit when appropriate.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/platform/concurrency.service.js; posting.service.js optimistic version checks","migration 20260626120000_constitution_v2_foundation — concurrencyVersion columns","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C8-8.11-001","8","8.11","Specific HTTP codes, database locking mechanisms.","Out of Scope","N/A","N/A","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Out of Scope' — no product/runtime enforcement test required.","","None"
"C9-9.1-001","9","9.1","One auditable numbering policy for all document types.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C9-9.2-001","9","9.2","Assigned by the platform only","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C9-9.2-002","9","9.2","users must not enter or edit.","Product Enforceable Requirement","Multiple","Code / Runtime / UI","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.2-003","9","9.2","Assigned at first Server Draft Save (Chapter 7.11).","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C9-9.2-004","9","9.2","Format: `{Type Prefix}-{Year}-{Sequence}` (e.g. GRN-2026-00001).","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C9-9.2-005","9","9.2","External references (e.g. supplier invoice number) are separate fields.","Descriptive Context","N/A","Documentation","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Descriptive Context' — no product/runtime enforcement test required.","","None"
"C9-9.3-001","9","9.3","Uniqueness — unique within governed numbering scope.","Product Enforceable Requirement","Multiple","Documentation","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.3-002","9","9.3","Reservation — upon first Server Draft, number permanently reserved.","Product Enforceable Requirement","Multiple","Documentation","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.3-003","9","9.3","Deleted drafts — number never released or recycled.","Product Enforceable Requirement","Multiple","Documentation","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.3-004","9","9.3","Gap policy — gaps acceptable","Governance Definition","N/A","Documentation","NOT APPLICABLE","Info","","","","","Governance definition — canonical meaning captured in Gate A; not a product gap.","None — static audit pass","Definition row — verify consuming requirements separately.","","None"
"C9-9.3-005","9","9.3","Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.","Product Enforceable Requirement","Multiple","Documentation","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.3-006","9","9.3","Prefix governance — prefixes governed centrally","Product Enforceable Requirement","Multiple","Documentation","PASS","Info","","OSE-backend/src/services/docNumbering.service.js — tenant+prefix+year sequence","DocSequence @@unique([tenantId, prefix, year]); document @@unique([tenantId, documentNo])","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","","","None"
"C9-9.3-007","9","9.3","Failed allocation — gaps from failed/rolled-back operations acceptable.","Governance Definition","Governance Documentation","Documentation","NOT APPLICABLE","Info","","","","","Governance definition — canonical meaning captured in Gate A; not a product gap.","None — static audit pass","Definition row — verify consuming requirements separately.","","None"
